"0","Too design","422.58","true"
"675","Scientist let look sister gas","148.56","false"
"676","Wide house","484.17","false"
"677","Old week eye ok couple","183.44","false"
"678","Contain suddenly between why","368.69","false"
"679","Artist customer owner decision","499.55","true"
"680","Particular sound difficult effect","352.95","false"
"681","His whom suddenly fine","119.33","false"
"682","Response young group","69.56","false"
"683","Mission never","41.07","false"
"684","Time keep herself myself","327.19","true"
"685","Pass painting","172.26","false"
"686","Spring message focus kind","478.93","true"
"687","Lead federal","165.26","false"
"688","Sea teacher among garden","299.62","false"
"689","Partner process know","328.89","false"
"690","Month bit no person off","467.60","false"
"691","Avoid cup","454.82","false"
"692","Describe need eight","195.24","true"
"693","Level why almost","340.41","true"
"694","Range prepare player","126.88","false"
"695","Consumer your","128.14","true"
"696","Evidence agree across cost crime","326.32","false"
"697","Affect message body perhaps","300.31","true"
"698","Doctor artist whom value analysis","333.20","false"
"699","Choice dark tend loss term","158.84","false"
"700","Market moment","286.37","false"
"701","Partner vote out","447.49","false"
"702","Stock play","52.02","true"
"703","Personal fast answer","114.65","true"
"704","Real around soon stay","156.59","true"
"705","Government throw peace long policy","289.09","false"
"706","Visit employee","50.50","false"
"707","If occur bit what provide","465.73","true"
"708","Until push story poor according","310.26","true"
"709","Everybody and build grow coach","263.27","false"
"710","Allow mission sea","477.85","false"
"711","Nice everyone","320.68","false"
"712","Team other alone","234.96","false"
"713","Less understand skill bit","171.80","false"
"714","Response option instead full","476.69","true"
"715","Mr case hand dog manager","71.83","false"
"716","Certain for","141.68","true"
"717","Less someone","490.07","false"
"718","Already world specific include music","136.03","false"
"719","Rate than what","339.01","true"
"720","Various second report certain","331.48","true"
"721","Bring notice outside west","460.07","true"
"722","College country peace","75.25","false"
"723","Let tough collection head when","341.15","false"
"724","Life near force group","16.99","false"
"725","Fast wrong carry experience","60.52","true"
"726","Bed style board reflect wear","396.25","true"
"727","Economic option feel fill about","31.25","false"
"728","Air carry writer hard","212.35","true"
"729","Mean simple focus until several","398.21","false"
"730","Dinner majority last","370.32","false"
"731","Note really","37.21","false"
"732","Under box","495.25","false"
"733","Certainly everyone report","382.93","false"
"734","Human southern huge","325.64","true"
"735","Staff let","107.50","false"
"736","Begin health","103.64","true"
"737","Level well than court","323.46","false"
"738","Drop series middle thank","472.49","false"
"739","Partner kid network","470.34","false"
"740","Deal bad people win","131.25","true"
"741","Inside write","437.92","false"
"742","Mind especially against","258.60","true"
"743","Because door teacher hold","378.93","false"
"744","College ground center","87.49","false"
"745","Site how key camera","451.95","false"
"746","Picture order another significant","229.33","true"
"747","Act little unit","116.30","true"
"748","Professional professional remain recognize anyone","473.06","false"
"749","Dog beautiful study generation","163.31","true"
"750","Strategy base black cold near","267.61","false"
"751","Represent central feel right","318.35","false"
"752","Who strategy owner","448.43","false"
"753","Hold local usually street sing","295.99","false"
"754","Land onto board","319.17","true"
"755","Popular central sport","348.81","false"
"756","Head should order impact within","196.41","true"
"757","Imagine believe talk education policy","393.49","true"
"758","Answer front which","450.80","true"
"759","Evening nearly consumer usually","476.78","true"
"760","Quickly then financial people","342.38","true"
"761","Station human audience","472.54","false"
"762","Fear subject particularly","195.23","true"
"763","May instead late put","263.18","false"
"764","Small much public across","146.42","false"
"765","Series though early tend","130.20","true"
"766","Direction thing suffer fact within","255.52","false"
"767","Anything have answer","51.26","true"
"768","Federal receive easy","307.00","true"
"769","Church act","248.76","true"
"770","Fast country girl","259.12","false"
"771","Front because","10.42","false"
"772","Tell there wait","256.88","false"
"773","Sea avoid goal view","154.43","true"
"774","Strong front you","85.20","false"
"775","Expect area","170.26","false"
"776","Police walk close","399.96","true"
"777","Yeah unit a improve","396.31","false"
"778","Forget shake wish","133.72","false"
"779","Tell choose new recognize","323.54","true"
"780","Film benefit attention myself","300.30","true"
"781","Yet paper official our","0.55","false"
"782","Protect lay","429.29","true"
"783","Within rock short hard","354.35","true"
"784","Pull number note break","432.93","false"
"785","Moment world hear","259.67","false"
"786","Network today story yard good","124.52","false"
"787","Animal save world condition industry","261.72","false"
"788","Reality as dinner","342.26","false"
"789","Market difference run","106.83","true"
"790","Always any night","349.93","false"
"791","Decide both good cut college","391.52","false"
"792","Such finally fact situation that","333.92","true"
"793","Past institution law area inside","203.21","true"
"794","Almost realize whom picture","144.63","false"
"795","Trade audience determine shake","290.69","false"
"796","Scientist window program case","234.50","false"
"797","Professional school culture","500.04","true"
"798","Grow which","282.19","true"
"799","Point threat address best type","443.90","true"
"800","Art energy significant","71.17","true"
"801","Treatment ground outside language good","190.17","false"
"802","Head similar political","241.27","true"
"803","Identify recently my owner statement","52.36","false"
"804","Give ball behind coach nearly","446.63","false"
"805","Prevent tonight score","62.72","false"
"806","Southern where","57.57","false"
"807","Shake collection begin out admit","170.90","false"
"808","Office culture last","100.63","true"
"809","Evidence sell","406.61","false"
"810","Behavior particular loss","70.42","true"
"811","Catch degree body her","457.18","false"
"812","Try action deal","72.31","false"
"813","Style policy fact","256.97","false"
"814","Thought thus door","192.10","true"
"815","Teach garden","413.01","true"
"816","Wind suffer eye","413.25","false"
"817","Before political","83.14","false"
"818","Not fill good","346.04","false"
"819","Series lead clear","321.33","true"
"820","Off camera subject space analysis","158.74","true"
"821","Fire month will eye","17.99","true"
"822","Tv try factor manager against","256.37","true"
"823","Majority color weight","126.01","false"
"824","Us gas","227.19","true"
"825","Strong star","466.80","false"
"826","Top improve improve","328.21","false"
"827","To plant candidate","73.76","false"
"828","National cost edge","96.00","true"
"829","Blood movie daughter day","280.02","false"
"830","Foot green somebody","166.73","true"
"831","Every fine let","5.72","false"
"832","Go street during share","428.88","true"
"833","Fall seem lose","5.39","true"
"834","Door anything","315.48","true"
"835","Industry heavy street large","72.71","true"
"836","Must picture","251.94","true"
"837","Better quite which deal","451.22","true"
"838","Like public idea space foot","292.26","true"
"839","Think kind should data","469.01","true"
"840","Upon someone pick agree we","10.89","true"
"841","Remember fact","186.29","true"
"842","From left nothing within","121.65","false"
"843","Even century between administration","24.42","true"
"844","Window contain office","48.70","true"
"845","Exist not relationship step","16.44","false"
"846","Fire yourself school true","72.54","true"
"847","Become once case","259.87","false"
"848","Consumer owner","77.39","false"
"849","Continue training site","455.95","false"
"850","Anything my myself all Republican","4.85","true"
"851","Apply adult democratic","427.06","false"
"852","Sort read","383.31","false"
"853","Four develop according","290.74","false"
"854","Task forward increase economy","16.13","true"
"855","Lot key play best","67.32","false"
"856","Both market","282.75","false"
"857","Surface brother they","87.85","true"
"858","Receive about body before politics","292.71","false"
"859","Light if act care task","400.26","false"
"860","Pay size economic on","269.03","false"
"861","There certain full east","106.46","false"
"862","View conference bag","27.42","true"
"863","Behavior yet never recognize","51.45","false"
"864","Project enough realize camera","209.41","true"
"865","Not war current the","180.20","true"
"866","Artist individual realize minute","341.01","false"
"867","They serve senior","111.84","false"
"868","Act live voice","16.03","false"
"869","Anyone sure type stop sister","237.36","true"
"870","Positive building sea","353.43","true"
"871","Ever first time wife","391.31","true"
"872","Resource bed agree","155.24","true"
"873","Fall yes nice share","160.07","true"
"874","Man parent","169.52","true"
"875","Success sea","120.62","false"
"876","Mind or picture draw","28.85","false"
"877","Ready teach approach successful sing","394.96","false"
"878","Science property","276.89","false"
"879","Military senior reflect author","43.77","false"
"880","Your evening","12.01","true"
"881","Ten agent","331.80","false"
"882","Particular still why performance","485.99","false"
"883","Weight moment many","209.64","true"
"884","Until ground window","304.22","false"
"885","Visit brother ago","77.46","false"
"886","Responsibility least magazine plan","361.15","false"
"887","Site once","189.39","false"
"888","Argue yeah feeling change","455.98","false"
"889","Daughter talk system wind","293.73","true"
"890","Turn natural","256.71","false"
"891","Century prepare treat laugh indeed","283.71","true"
"892","Human stay sit","362.00","true"
"893","They write media difficult","124.92","false"
"894","Building nature other method","274.33","false"
"895","Foot issue prevent teacher","64.88","false"
"896","Former trial safe usually","74.37","false"
"897","Commercial say customer information","168.92","true"
"898","Also network security red himself","223.98","true"
"899","Stuff behavior agreement close","189.97","false"
"900","Purpose institution action social","45.40","false"
"901","Image to maintain","382.15","true"
"902","Build with both","53.85","true"
"903","Break beautiful cause","44.24","false"
"904","Son prove many company only","136.23","true"
"905","Record recent","288.85","true"
"906","Great little hair money","36.27","false"
"907","Boy report meeting","350.01","true"
"908","Begin how cell","348.37","true"
"909","Budget stage","105.33","false"
"910","Reason six themselves move difference","418.76","true"
"911","Performance out grow","379.82","false"
"912","Guy school yeah","362.43","false"
"913","Sometimes address character help reason","185.60","false"
"914","National black","435.80","false"
"915","Movie part see","387.45","false"
"916","Career early again mother","396.81","true"
"917","Item military even answer up","447.69","false"
"918","Anyone north husband movie","218.15","true"
"919","Than baby","103.94","true"
"920","Mean form water safe certainly","395.37","false"
"921","Deep street give already","259.69","false"
"922","Number under avoid business","134.59","true"
"923","Since never star number nearly","21.15","false"
"924","Might company around","120.29","false"
"925","Meeting government forward last","46.15","false"
"926","There far because","231.16","false"
"927","Within reach couple school among","19.39","false"
"928","Yet lawyer performance still","376.48","true"
"929","Strong over authority one","118.81","false"
"930","Deal chance ever","54.18","false"
"931","Inside which should two help","95.51","false"
"932","Run amount guess safe age","241.41","true"
"933","Deep protect attack article age","305.45","false"
"934","Assume become reduce right","120.12","true"
"935","Story some couple left","97.01","true"
"936","Actually whom clearly","286.45","false"
"937","Gun wear","341.01","false"
"938","Sport food from task","217.47","false"
"939","Reason buy public nice","62.78","false"
"940","Down figure","129.35","true"
"941","Official evidence act so","413.39","true"
"942","Product write","98.33","true"
"943","Only fall sing data","435.72","true"
"944","Stage time late guess stand","212.13","false"
"945","Provide article drop join","487.69","false"
"946","Travel reality teacher administration","375.72","true"
"947","Have drug child","239.60","true"
"948","Why every apply agent fear","70.10","false"
"949","Style foreign dark enter politics","143.55","true"
"950","Compare only coach","418.86","false"
"951","She TV consider future","97.16","false"
"952","Song this eat expert","338.07","false"
"953","Why discuss agreement reflect","243.92","false"
"954","Later general fact which who","149.13","true"
"955","Parent one man main east","325.76","true"
"956","Company again serious then career","339.89","true"
"957","His happy sing paper","253.08","false"
"958","Decision break","383.58","true"
"959","Management author into","487.96","true"
"960","Image yourself hear","310.87","false"
"961","Thought smile","370.31","false"
"962","Sure city far","225.65","true"
"963","Usually important","302.07","true"
"964","Detail road meet wall","36.73","true"
"965","For when generation","68.02","false"
"966","Friend follow career bad fine","158.05","true"
"967","President all north big sign","143.51","false"
"968","Whatever record billion today receive","150.34","true"
"969","Respond make rather from","89.28","false"
"970","Happy small ago","58.08","false"
"971","Speech discussion manage identify man","0.93","false"
"972","Test street official","414.96","false"
"973","Worry remember teacher","400.99","true"
"974","Lot coach attention himself","243.19","false"
"975","Certainly move answer conference","141.88","true"
"976","Actually senior oil bar","292.26","true"
"977","Movie happy world reveal course","422.60","false"
"978","Health training trip thing prove","240.08","false"
"979","Son thus paper level","486.79","true"
"980","Rather almost establish such","475.37","true"
"981","Organization few","476.79","false"
"982","Woman chair wife","288.74","false"
"983","At continue","227.33","true"
"984","Window activity article act have","128.16","false"
"985","Even enter","407.85","false"
"986","Century director yet president","264.38","true"
"987","Especially energy rule","168.28","false"
"988","Personal buy","170.73","true"
"989","Very future animal","465.35","true"
"990","According piece","103.13","true"
"991","Party three","290.60","true"
"992","Black throughout soldier bar do","226.87","true"
"993","Medical level successful young matter","453.74","false"
"994","Little direction party defense very","152.34","true"
"995","Size friend man minute","83.81","true"
"996","Animal quite conference what media","112.90","true"
"997","Off still second","314.18","true"
"998","Candidate six hope","219.67","false"
"999","Art machine career","349.12","false"
"1000","Yet own","292.80","false"
"1001","Mind table discuss","49.04","true"
"1002","In general successful","11.15","true"
"1003","General today own","189.32","true"
"1004","Song federal","290.82","true"
"1005","Phone card film appear","61.82","true"
"1006","Care trouble kind fund glass","163.07","false"
"1007","Ever hold","223.12","false"
"1008","Foreign hit skill quite","110.88","true"
"1009","Lay level smile suffer","406.81","false"
"1010","Standard sure campaign military stay","280.88","false"
"1011","Open describe practice series","156.40","false"
"1012","Majority executive common","51.33","true"
"1013","Card now","287.18","true"
"1014","Sense consider","429.04","true"
"1015","Kid amount","384.35","false"
"1016","Answer notice high there","40.72","false"
"1017","Life system","85.30","false"
"1018","Speech public less","427.51","true"
"1019","Nothing some current group","190.05","false"
"1020","Million article arrive","410.33","true"
"1021","Money individual house","55.70","true"
"1022","Top second","475.81","false"
"1023","Significant seat","410.20","true"
"1024","Base remember","119.50","false"
"1025","Fall subject together","257.04","false"
"1026","Health begin cover","494.64","true"
"1027","Building push behind politics","344.85","false"
"1028","Buy wind father","256.79","true"
"1029","Mouth religious work century","176.75","false"
"1030","Health report wife so","96.05","false"
"1031","Commercial center technology","114.26","true"
"1032","Reduce little","268.82","true"
"1033","Present nor into road pretty","99.74","false"
"1034","Small account number lawyer story","451.84","false"
"1035","Country worry","447.07","false"
"1036","Beyond play","428.32","true"
"1037","Question half","19.78","false"
"1038","Into rich effort","281.89","true"
"1039","Claim agent discover sing ten","101.56","true"
"1040","House speak often site","36.65","false"
"1041","Agency life without","228.01","true"
"1042","Attorney television bad","29.13","true"
"1043","Amount policy kitchen","130.95","true"
"1044","White career he","498.49","true"
"1045","Guy newspaper","399.67","false"
"1046","Quite really bit","457.80","true"
"1047","Feel mission involve","291.62","true"
"1048","Himself other sit","348.68","true"
"1049","Learn individual mean","149.34","false"
"1050","Statement figure record","173.63","false"
"1051","Skill whole raise","89.53","false"
"1052","Before test","9.28","false"
"1053","Within authority conference politics","434.64","true"
"1054","Suddenly industry provide","223.90","true"
"1055","Skill source","162.75","false"
"1056","State live","200.79","false"
"1057","Early product record page citizen","308.78","false"
"1058","Congress that for much his","301.58","false"
"1059","Without attorney","229.83","false"
"1060","Safe term three","469.78","false"
"1061","Population minute day available","486.79","true"
"1062","Require trip difference treat","438.46","false"
"1063","Oil identify customer","499.19","true"
"1064","Save decade them","119.31","true"
"1065","Sport ball continue behavior phone","321.35","true"
"1066","Season set consumer","443.77","true"
"1067","Green send image","351.62","false"
"1068","Throw stand like","224.63","true"
"1069","Next not politics","82.79","true"
"1070","Everything join oil","241.55","true"
"1071","Exactly concern article admit","260.42","true"
"1072","Oil political think","441.95","false"
"1073","Never increase perform hundred","394.22","true"
"1074","Until rock moment","159.31","true"
"1075","Manager rest yes adult","272.13","true"
"1076","Federal dinner look not","158.65","true"
"1077","Action budget","372.85","false"
"1078","Today enjoy","215.53","true"
"1079","Their month","101.84","true"
"1080","Way born happen","270.06","false"
"1081","Experience high let","162.93","true"
"1082","Require there","469.67","true"
"1083","Response eye happy other own","233.23","true"
"1084","Page modern Mrs","246.38","true"
"1085","Night involve","323.52","true"
"1086","Play as new near","270.99","false"
"1087","Identify deep again","239.81","false"
"1088","Window early side common","81.21","true"
"1089","Town than director top","230.74","true"
"1090","Gas answer music return interest","498.25","false"
"1091","Treatment couple happen particular factor","201.70","true"
"1092","First usually worry company","48.51","false"
"1093","Speak relate increase","367.96","true"
"1094","Magazine fill tell power letter","210.84","false"
"1095","Billion agreement more language","418.05","true"
"1096","Career still","344.75","true"
"1097","Entire example exactly man","436.56","false"
"1098","Notice government citizen away","259.60","false"
"1099","Assume attention physical until","384.35","true"
"1100","Cultural response quality improve power","436.77","false"
"1101","Address foot recently art run","47.88","false"
"1102","Social guess open take over","42.36","false"
"1103","Money time","85.82","true"
"1104","Feel benefit for","454.44","true"
"1105","Now usually","337.94","false"
"1106","Box tonight","271.66","true"
"1107","Month most","353.98","true"
"1108","Discover same return message","23.02","true"
"1109","People suddenly kind chance","450.80","false"
"1110","Fight test administration","117.75","true"
"1111","Article blue everything level","11.71","false"
"1112","Free foreign beat this true","352.35","false"
"1113","Inside firm sea","431.48","true"
"1114","He culture management student decade","86.42","false"
"1115","Financial white dream project floor","6.30","true"
"1116","Message action force official onto","473.18","true"
"1117","Score by free available","415.29","true"
"1118","Science as","427.62","true"
"1119","Picture call organization","448.03","false"
"1120","Fear speech cut but fish","359.78","true"
"1121","Attack simple ready message","390.70","true"
"1122","Change far my","323.77","true"
"1123","Floor want","486.35","false"
"1124","Learn hit bar near","416.14","true"
"1125","Most over","57.11","false"
"1126","Billion goal participant prevent","106.89","true"
"1127","Laugh decision management space","237.47","true"
"1128","Woman affect exactly memory","316.48","false"
"1129","Who wait fast develop","187.45","false"
"1130","Easy commercial fall lead","77.88","true"
"1131","Sure since skin","83.43","true"
"1132","Until score effort family","15.01","true"
"1133","Front play understand another","37.11","false"
"1134","Anyone fish task vote","27.94","false"
"1135","Recognize try choose","264.70","true"
"1136","Record assume kitchen","36.90","false"
"1137","Future each two","404.51","false"
"1138","Suddenly special lead","190.80","false"
"1139","Other door person join lead","205.32","true"
"1140","Account finish when positive","78.83","false"
"1141","Country kitchen tell while","244.06","false"
"1142","President decade along structure feeling","65.91","true"
"1143","Lot goal within measure car","426.00","true"
"1144","Social time red","300.84","false"
"1145","Ask politics assume check prepare","348.04","false"
"1146","Investment these meeting through sister","11.19","false"
"1147","Will ever successful","341.42","false"
"1148","Miss once form","255.22","true"
"1149","Among send respond may note","234.56","true"
"1150","Month technology","467.39","true"
"1151","Indicate itself","442.15","false"
"1152","Sit rock cut","150.20","true"
"1153","Response can later represent player","363.77","true"
"1154","Modern road sit able","138.40","true"
"1155","Few three training her","229.11","true"
"1156","End reflect rock account throughout","123.91","false"
"1157","Property film many","378.28","true"
"1158","And decision","100.96","false"
"1159","Any real fight capital","359.87","true"
"1160","Foreign rock","176.86","true"
"1161","National present","350.31","false"
"1162","Already act your","44.54","true"
"1163","Within upon position dinner","167.05","false"
"1164","Must degree","251.42","true"
"1165","Deep must hair","448.86","false"
"1166","Have result","283.97","false"
"1167","Sense relationship","184.58","true"
"1168","International run","7.88","false"
"1169","Local work professional economy","292.72","true"
"1170","Head attention create","260.39","true"
"1171","Sound sure","167.20","true"
"1172","Other physical character learn","425.76","false"
"1173","Republican industry toward seek","202.25","true"
"1174","Some perhaps","416.87","true"
"1175","Star war dog focus","370.21","true"
"1176","From adult nearly improve","284.03","true"
"1177","Model stop too Democrat artist","414.48","false"
"1178","What usually want","254.73","true"
"1179","But money why","235.98","false"
"1180","Price reveal","178.48","false"
"1181","Letter total early threat","272.94","false"
"1182","Commercial building plant apply","494.64","true"
"1183","Mother break system reality compare","34.85","false"
"1184","Woman board so","464.87","true"
"1185","Loss participant four","304.89","false"
"1186","Or gas recognize","386.06","false"
"1187","Little expect responsibility when difference","434.90","true"
"1188","Someone trial","175.06","false"
"1189","Second huge north recent fight","383.60","true"
"1190","Foot list visit now","56.99","true"
"1191","Discover entire pattern every","197.21","true"
"1192","State list author crime","497.36","false"
"1193","Old stand laugh war","172.98","false"
"1194","Son hard yourself not","331.68","false"
"1195","News rock everyone become","309.45","true"
"1196","Trip system hospital","95.05","false"
"1197","Drop story herself","96.66","true"
"1198","Few PM leader political system","182.24","true"
"1199","Heavy science ahead study","465.89","true"
"1200","Laugh morning how","41.23","true"
"1201","Entire fish capital","348.75","true"
"1202","Process act","403.29","false"
"1203","Environmental weight increase","86.98","false"
"1204","Still education who","301.64","false"
"1205","Town ahead","300.86","false"
"1206","Business language out myself","191.84","true"
"1207","Trip material add","413.24","true"
"1208","Information get shoulder","50.24","true"
"1209","Never high wear window","397.00","false"
"1210","As understand office thing","450.73","true"
"1211","Each ever main drop","407.23","true"
"1212","Like hold reduce boy","212.37","false"
"1213","Country dinner","409.73","false"
"1214","Establish but stop factor","493.34","true"
"1215","Drug pattern heart simply scientist","496.26","false"
"1216","Reason against author","401.46","true"
"1217","Heavy simple assume strategy","173.86","true"
"1218","Idea to","143.80","true"
"1219","Line front","462.47","true"
"1220","Indicate between","320.66","true"
"1221","Thousand suffer know court recent","244.74","false"
"1222","Yourself mouth prove","167.69","false"
"1223","Short view prepare guess","328.67","false"
"1224","Building without road participant","481.64","true"
"1225","World huge end","237.79","false"
"1226","Science defense","250.13","false"
"1227","Face whose surface","30.05","false"
"1228","Miss drug","349.43","false"
"1229","Now approach treatment","179.00","false"
"1230","Tv all weight each agreement","105.14","true"
"1231","Five or","481.11","false"
"1232","Against resource imagine","161.98","false"
"1233","Per heavy something","294.78","false"
"1234","Task look subject nor","412.28","true"
"1235","Begin spring food","278.18","true"
"1236","Civil thousand moment government","352.88","true"
"1237","Skin occur forward carry","129.26","false"
"1238","Court wall instead rich","4.23","false"
"1239","Article decade almost","227.22","true"
"1240","Moment hear nation car treatment","464.34","true"
"1241","Seem fly somebody pretty","383.03","false"
"1242","Group example","82.02","true"
"1243","Enter woman indicate","237.11","false"
"1244","Upon community late should first","423.92","true"
"1245","His while","362.47","false"
"1246","Result month","413.71","false"
"1247","No much find site","176.27","false"
"1248","Majority level","179.64","true"
"1249","Foot marriage often","255.42","true"
"1250","Answer let","198.82","false"
"1251","Big contain","129.12","true"
"1252","Opportunity her","407.70","true"
"1253","Animal must traditional","33.01","true"
"1254","Test peace","316.99","false"
"1255","Decade spring national anyone","90.35","true"
"1256","Seat life","370.73","false"
"1257","Take sound time result","291.97","false"
"1258","Gun rule we law","434.62","true"
"1259","Tough score","350.23","true"
"1260","Back none","109.83","true"
"1261","Adult bill recognize situation","168.51","true"
"1262","Goal just gun agency type","17.05","true"
"1263","Dream billion sometimes section name","243.49","false"
"1264","Deal size sister","259.15","true"
"1265","News instead","143.44","true"
"1266","Meeting do most son there","419.56","false"
"1267","Determine activity remain","4.85","false"
"1268","Produce them less strong","290.86","true"
"1269","Place large","390.46","false"
"1270","See give three","354.78","false"
"1271","Pass young","82.52","false"
"1272","Laugh weight purpose","486.12","true"
"1273","Spring their buy politics","252.61","true"
"1274","Region into","76.23","true"
"1275","Land option within by","301.50","false"
"1276","Thus can particularly morning","95.91","true"
"1277","Worry myself","25.49","false"
"1278","Determine turn exactly","45.71","false"
"1279","Long base start bad","180.71","false"
"1280","Its outside","385.24","true"
"1281","Window recent","124.06","false"
"1282","Pass offer cut ago card","61.47","true"
"1283","That morning reflect at","485.03","true"
"1284","Identify side","270.01","false"
"1285","Expert early million decade trade","114.28","false"
"1286","Family organization nature","3.82","true"
"1287","Result deal people could","452.35","true"
"1288","Everything dinner forget","338.78","false"
"1289","Poor avoid start difficult record","391.19","true"
"1290","No walk Congress include","250.91","false"
"1291","Common same Congress south represent","270.99","false"
"1292","Standard present prevent person","423.24","false"
"1293","Already give thousand hit","374.24","true"
"1294","Science your","486.20","true"
"1295","Reflect majority make safe","353.10","false"
"1296","Field building walk","372.09","true"
"1297","Prepare low situation","402.17","false"
"1298","Former say","248.30","false"
"1299","Member action agent","281.31","true"
"1300","Though simply season","97.77","true"
"1301","Wonder himself say language","399.01","true"
"1302","Support success prevent war","307.72","true"
"1303","Appear finally career option industry","301.83","false"
"1304","Here church thing difference time","78.06","false"
"1305","Begin heart hot least","450.09","false"
"1306","Again body","221.50","false"
"1307","Stop religious","85.55","true"
"1308","Performance ten","23.50","false"
"1309","Answer economy threat do someone","263.05","true"
"1310","Approach age","221.49","false"
"1311","Hotel something for ever","80.37","false"
"1312","Defense natural dark why born","118.96","true"
"1313","Almost still finish hospital figure","229.36","true"
"1314","Wonder court","414.68","true"
"1315","International main minute here here","10.90","true"
"1316","Trouble instead degree","500.19","true"
"1317","Family mean sort dark","206.39","false"
"1318","Mean certain","294.58","true"
"1319","Wide huge mind","308.73","false"
"1320","Phone fly themselves","479.97","true"
"1321","Recently whose area","215.53","false"
"1322","Significant loss development shoulder","166.56","true"
"1323","His standard form other","109.73","true"
"1324","Still history usually set","403.41","true"
"1325","Television them act hotel","46.09","false"
"1326","Professional several","272.16","true"
"1327","Remain wonder law machine","138.79","false"
"1328","Physical become","445.92","true"
"1329","Himself consumer traditional civil","136.64","false"
"1330","Relationship since","445.17","true"
"1331","Art good expect","364.20","true"
"1332","Number Democrat every like","461.48","true"
"1333","Cause rather black","147.60","false"
"1334","Hope themselves different","319.25","true"
"1335","Benefit happen difficult","473.87","true"
"1336","Center baby power team","20.52","false"
"1337","Allow contain","406.13","false"
"1338","Read see food","255.36","false"
"1339","Cover factor really agency arrive","402.91","true"
"1340","Provide above","440.44","true"
"1341","Best over","412.57","true"
"1342","Common its reach","285.96","true"
"1343","Share event speak","420.79","false"
